Name,50 Free Time,50 Free FINA,Place of 1000,Percentile,Name,100 Back Time,100 Back FINA,Place of 1000,Percentile,Name,100 Breast Time,100 Breast FINA,Place of 1000,Percentile
Swimmer_528,22.721736186705456,577.977977977978,528,47.3,Swimmer_528,55.49842498297616,577.977977977978,528,47.3,Swimmer_528,61.00363883200698,577.977977977978,528,47.3
Swimmer_529,22.730676573093977,577.1771771771771,529,47.199999999999996,Swimmer_529,55.52223555590207,577.1771771771771,529,47.199999999999996,Swimmer_529,61.01023255996443,577.1771771771771,529,47.199999999999996
Swimmer_530,22.738050624941543,576.3763763763764,530,47.099999999999994,Swimmer_530,55.5410352493357,576.3763763763764,530,47.099999999999994,Swimmer_530,61.02680149532501,576.3763763763764,530,47.099999999999994
Swimmer_531,22.7443006639196,575.5755755755756,531,47.0,Swimmer_531,55.54879583047124,575.5755755755756,531,47.0,Swimmer_531,61.051104020602224,575.5755755755756,531,47.0
Swimmer_532,22.745719515415697,574.7747747747748,532,46.9,Swimmer_532,55.55148162556078,574.7747747747748,532,46.9,Swimmer_532,61.059552565553204,574.7747747747748,532,46.9
Swimmer_533,22.75093347819929,573.9739739739739,533,46.8,Swimmer_533,55.576185859903354,573.9739739739739,533,46.8,Swimmer_533,61.06964943678955,573.9739739739739,533,46.8
Swimmer_534,22.75636772859292,573.1731731731732,534,46.699999999999996,Swimmer_534,55.58176819438878,573.1731731731732,534,46.699999999999996,Swimmer_534,61.10059790440648,573.1731731731732,534,46.699999999999996
Swimmer_535,22.762533964935816,572.3723723723724,535,46.599999999999994,Swimmer_535,55.63988118127536,572.3723723723724,535,46.599999999999994,Swimmer_535,61.10537043748475,572.3723723723724,535,46.599999999999994
Swimmer_536,22.76288409344314,571.5715715715716,536,46.5,Swimmer_536,55.64807434773199,571.5715715715716,536,46.5,Swimmer_536,61.11145385170173,571.5715715715716,536,46.5
Swimmer_537,22.766279334780435,570.7707707707707,537,46.4,Swimmer_537,55.770405069056636,570.7707707707707,537,46.4,Swimmer_537,61.113902829026216,570.7707707707707,537,46.4
Swimmer_538,22.771424352192497,569.96996996997,538,46.3,Swimmer_538,55.78237343232759,569.96996996997,538,46.3,Swimmer_538,61.12220490636076,569.96996996997,538,46.3
Swimmer_539,22.772404668664425,569.1691691691692,539,46.199999999999996,Swimmer_539,55.82750122658871,569.1691691691692,539,46.199999999999996,Swimmer_539,61.1286054158933,569.1691691691692,539,46.199999999999996
Swimmer_540,22.775507470326854,568.3683683683684,540,46.099999999999994,Swimmer_540,55.83964504368726,568.3683683683684,540,46.099999999999994,Swimmer_540,61.14354499908836,568.3683683683684,540,46.099999999999994
Swimmer_541,22.776840122364494,567.5675675675675,541,46.0,Swimmer_541,55.84406970937651,567.5675675675675,541,46.0,Swimmer_541,61.16606624040142,567.5675675675675,541,46.0
Swimmer_542,22.7852270378009,566.7667667667668,542,45.9,Swimmer_542,55.850629066295106,566.7667667667668,542,45.9,Swimmer_542,61.169695320313785,566.7667667667668,542,45.9
Swimmer_543,22.786399270491298,565.965965965966,543,45.8,Swimmer_543,55.89863746834085,565.965965965966,543,45.8,Swimmer_543,61.23956513604244,565.965965965966,543,45.8
Swimmer_544,22.78657210057394,565.1651651651651,544,45.699999999999996,Swimmer_544,55.902730890037304,565.1651651651651,544,45.699999999999996,Swimmer_544,61.25341427181496,565.1651651651651,544,45.699999999999996
Swimmer_545,22.798624429840864,564.3643643643643,545,45.599999999999994,Swimmer_545,55.90573597432408,564.3643643643643,545,45.599999999999994,Swimmer_545,61.25521531902913,564.3643643643643,545,45.599999999999994
Swimmer_546,22.805705921149578,563.5635635635635,546,45.49999999999999,Swimmer_546,55.91290874970416,563.5635635635635,546,45.49999999999999,Swimmer_546,61.299768026124916,563.5635635635635,546,45.49999999999999
Swimmer_547,22.8071854891941,562.7627627627628,547,45.4,Swimmer_547,55.94570979956576,562.7627627627628,547,45.4,Swimmer_547,61.308155605474866,562.7627627627628,547,45.4
Swimmer_548,22.81191824598315,561.961961961962,548,45.3,Swimmer_548,55.95303891194441,561.961961961962,548,45.3,Swimmer_548,61.377611860093936,561.961961961962,548,45.3
Swimmer_549,22.814135256789754,561.1611611611611,549,45.199999999999996,Swimmer_549,55.96487971917712,561.1611611611611,549,45.199999999999996,Swimmer_549,61.37919700383546,561.1611611611611,549,45.199999999999996
Swimmer_550,22.83657693109319,560.3603603603603,550,45.099999999999994,Swimmer_550,55.97901137027333,560.3603603603603,550,45.099999999999994,Swimmer_550,61.38308896424843,560.3603603603603,550,45.099999999999994
Swimmer_551,22.847078687827292,559.5595595595596,551,44.99999999999999,Swimmer_551,55.988291844279914,559.5595595595596,551,44.99999999999999,Swimmer_551,61.394118596034616,559.5595595595596,551,44.99999999999999
Swimmer_552,22.867342435025154,558.7587587587587,552,44.9,Swimmer_552,55.99747999623078,558.7587587587587,552,44.9,Swimmer_552,61.402879097672574,558.7587587587587,552,44.9
Swimmer_553,22.86998759080118,557.9579579579579,553,44.8,Swimmer_553,56.00047476616661,557.9579579579579,553,44.8,Swimmer_553,61.40434929253953,557.9579579579579,553,44.8
Swimmer_554,22.872136654367328,557.1571571571571,554,44.699999999999996,Swimmer_554,56.010097166506426,557.1571571571571,554,44.699999999999996,Swimmer_554,61.43168247560942,557.1571571571571,554,44.699999999999996
Swimmer_555,22.887481345821172,556.3563563563564,555,44.599999999999994,Swimmer_555,56.01664691554072,556.3563563563564,555,44.599999999999994,Swimmer_555,61.43811841384903,556.3563563563564,555,44.599999999999994
Swimmer_556,22.89487089573176,555.5555555555555,556,44.49999999999999,Swimmer_556,56.02087089690262,555.5555555555555,556,44.49999999999999,Swimmer_556,61.4407679214263,555.5555555555555,556,44.49999999999999
Swimmer_557,22.896267439747348,554.7547547547547,557,44.39999999999999,Swimmer_557,56.03854637217693,554.7547547547547,557,44.39999999999999,Swimmer_557,61.44147154655654,554.7547547547547,557,44.39999999999999
Swimmer_558,22.90229218189176,553.9539539539539,558,44.3,Swimmer_558,56.045745781612055,553.9539539539539,558,44.3,Swimmer_558,61.47563457506664,553.9539539539539,558,44.3
Swimmer_559,22.905401168055047,553.1531531531532,559,44.199999999999996,Swimmer_559,56.04835563028067,553.1531531531532,559,44.199999999999996,Swimmer_559,61.48691510820011,553.1531531531532,559,44.199999999999996
Swimmer_560,22.90948552016908,552.3523523523523,560,44.099999999999994,Swimmer_560,56.05383199964584,552.3523523523523,560,44.099999999999994,Swimmer_560,61.490181539025045,552.3523523523523,560,44.099999999999994
Swimmer_561,22.91759578079877,551.5515515515515,561,43.99999999999999,Swimmer_561,56.06253513706171,551.5515515515515,561,43.99999999999999,Swimmer_561,61.490333849077,551.5515515515515,561,43.99999999999999
Swimmer_562,22.935086375426497,550.7507507507507,562,43.89999999999999,Swimmer_562,56.06386375650666,550.7507507507507,562,43.89999999999999,Swimmer_562,61.506233580561066,550.7507507507507,562,43.89999999999999
Swimmer_563,22.941067772610285,549.94994994995,563,43.8,Swimmer_563,56.07314282441168,549.94994994995,563,43.8,Swimmer_563,61.50765010833391,549.94994994995,563,43.8
Swimmer_564,22.94773022456851,549.1491491491491,564,43.7,Swimmer_564,56.07677521832181,549.1491491491491,564,43.7,Swimmer_564,61.50900400464958,549.1491491491491,564,43.7
Swimmer_565,22.956723924518283,548.3483483483483,565,43.60000000000001,Swimmer_565,56.0888050279504,548.3483483483483,565,43.60000000000001,Swimmer_565,61.528669032933344,548.3483483483483,565,43.60000000000001
Swimmer_566,22.962786443237643,547.5475475475475,566,43.50000000000001,Swimmer_566,56.10234443499505,547.5475475475475,566,43.50000000000001,Swimmer_566,61.55303374468357,547.5475475475475,566,43.50000000000001
Swimmer_567,22.979620750615823,546.7467467467468,567,43.400000000000006,Swimmer_567,56.114320144474746,546.7467467467468,567,43.400000000000006,Swimmer_567,61.555235967571335,546.7467467467468,567,43.400000000000006
Swimmer_568,22.986132801449354,545.9459459459459,568,43.300000000000004,Swimmer_568,56.12338836878874,545.9459459459459,568,43.300000000000004,Swimmer_568,61.60407051545447,545.9459459459459,568,43.300000000000004
Swimmer_569,22.998635667548985,545.1451451451451,569,43.2,Swimmer_569,56.12429359508551,545.1451451451451,569,43.2,Swimmer_569,61.61378815220998,545.1451451451451,569,43.2
Swimmer_570,23.000376184844203,544.3443443443443,570,43.10000000000001,Swimmer_570,56.125420772081085,544.3443443443443,570,43.10000000000001,Swimmer_570,61.615156522253066,544.3443443443443,570,43.10000000000001
Swimmer_571,23.003793671568122,543.5435435435436,571,43.00000000000001,Swimmer_571,56.130898334553876,543.5435435435436,571,43.00000000000001,Swimmer_571,61.690355543206735,543.5435435435436,571,43.00000000000001
Swimmer_572,23.004980072686624,542.7427427427427,572,42.900000000000006,Swimmer_572,56.13928264978671,542.7427427427427,572,42.900000000000006,Swimmer_572,61.702818175508774,542.7427427427427,572,42.900000000000006
Swimmer_573,23.006503266922714,541.9419419419419,573,42.800000000000004,Swimmer_573,56.15693313054362,541.9419419419419,573,42.800000000000004,Swimmer_573,61.70424311643451,541.9419419419419,573,42.800000000000004
Swimmer_574,23.009594805433675,541.1411411411411,574,42.7,Swimmer_574,56.159616452236065,541.1411411411411,574,42.7,Swimmer_574,61.71146718337465,541.1411411411411,574,42.7
Swimmer_575,23.013129373404887,540.3403403403404,575,42.6,Swimmer_575,56.16005681845643,540.3403403403404,575,42.6,Swimmer_575,61.711724190426104,540.3403403403404,575,42.6
Swimmer_576,23.019317980648285,539.5395395395395,576,42.50000000000001,Swimmer_576,56.16285080634414,539.5395395395395,576,42.50000000000001,Swimmer_576,61.729726948841005,539.5395395395395,576,42.50000000000001
Swimmer_577,23.019513971540793,538.7387387387387,577,42.400000000000006,Swimmer_577,56.16882472412018,538.7387387387387,577,42.400000000000006,Swimmer_577,61.76128524502211,538.7387387387387,577,42.400000000000006
Swimmer_578,23.021258138407738,537.9379379379379,578,42.300000000000004,Swimmer_578,56.169034996498574,537.9379379379379,578,42.300000000000004,Swimmer_578,61.830973183363476,537.9379379379379,578,42.300000000000004
Swimmer_579,23.030447857086564,537.1371371371372,579,42.2,Swimmer_579,56.17494171213192,537.1371371371372,579,42.2,Swimmer_579,61.852061208278386,537.1371371371372,579,42.2
Swimmer_580,23.036457737895557,536.3363363363363,580,42.1,Swimmer_580,56.17810714660151,536.3363363363363,580,42.1,Swimmer_580,61.85458513771751,536.3363363363363,580,42.1
Swimmer_581,23.06030599327525,535.5355355355355,581,42.00000000000001,Swimmer_581,56.19548248794673,535.5355355355355,581,42.00000000000001,Swimmer_581,61.85504446995083,535.5355355355355,581,42.00000000000001
Swimmer_582,23.067222544290015,534.7347347347347,582,41.900000000000006,Swimmer_582,56.19931138244701,534.7347347347347,582,41.900000000000006,Swimmer_582,61.85543284765871,534.7347347347347,582,41.900000000000006
Swimmer_583,23.07302919457362,533.933933933934,583,41.800000000000004,Swimmer_583,56.203085906705766,533.933933933934,583,41.800000000000004,Swimmer_583,61.86119884380018,533.933933933934,583,41.800000000000004
Swimmer_584,23.07747273873247,533.1331331331331,584,41.7,Swimmer_584,56.212953723782775,533.1331331331331,584,41.7,Swimmer_584,61.906535551828,533.1331331331331,584,41.7
Swimmer_585,23.097488093724238,532.3323323323323,585,41.6,Swimmer_585,56.21504508825598,532.3323323323323,585,41.6,Swimmer_585,61.93987304925566,532.3323323323323,585,41.6
Swimmer_586,23.09968116299747,531.5315315315315,586,41.5,Swimmer_586,56.225370344179495,531.5315315315315,586,41.5,Swimmer_586,61.96900527867488,531.5315315315315,586,41.5
Swimmer_587,23.10237758901233,530.7307307307308,587,41.400000000000006,Swimmer_587,56.22610123095754,530.7307307307308,587,41.400000000000006,Swimmer_587,62.00433908108927,530.7307307307308,587,41.400000000000006
Swimmer_588,23.11773286645813,529.9299299299299,588,41.300000000000004,Swimmer_588,56.232106803140574,529.9299299299299,588,41.300000000000004,Swimmer_588,62.01289482595625,529.9299299299299,588,41.300000000000004
Swimmer_589,23.127937434098346,529.1291291291291,589,41.2,Swimmer_589,56.237407361156684,529.1291291291291,589,41.2,Swimmer_589,62.01291832157903,529.1291291291291,589,41.2
Swimmer_590,23.12995696777626,528.3283283283283,590,41.1,Swimmer_590,56.25103782423681,528.3283283283283,590,41.1,Swimmer_590,62.03060958059514,528.3283283283283,590,41.1
Swimmer_591,23.14662201595509,527.5275275275276,591,41.0,Swimmer_591,56.263423148472654,527.5275275275276,591,41.0,Swimmer_591,62.03196437749907,527.5275275275276,591,41.0
Swimmer_592,23.15072838681852,526.7267267267267,592,40.900000000000006,Swimmer_592,56.265475577332076,526.7267267267267,592,40.900000000000006,Swimmer_592,62.03847785041027,526.7267267267267,592,40.900000000000006
Swimmer_593,23.15870350230707,525.9259259259259,593,40.800000000000004,Swimmer_593,56.27391792934701,525.9259259259259,593,40.800000000000004,Swimmer_593,62.040989168213535,525.9259259259259,593,40.800000000000004
Swimmer_594,23.17023310312645,525.1251251251251,594,40.7,Swimmer_594,56.30622734772567,525.1251251251251,594,40.7,Swimmer_594,62.085395050802674,525.1251251251251,594,40.7
Swimmer_595,23.172879760501896,524.3243243243244,595,40.6,Swimmer_595,56.30805226776996,524.3243243243244,595,40.6,Swimmer_595,62.08637617218041,524.3243243243244,595,40.6
Swimmer_596,23.173652730999382,523.5235235235235,596,40.5,Swimmer_596,56.30861078044103,523.5235235235235,596,40.5,Swimmer_596,62.086668640009684,523.5235235235235,596,40.5
Swimmer_597,23.174935289383686,522.7227227227227,597,40.400000000000006,Swimmer_597,56.3265643435202,522.7227227227227,597,40.400000000000006,Swimmer_597,62.09284648977932,522.7227227227227,597,40.400000000000006
Swimmer_598,23.182880015131143,521.9219219219219,598,40.300000000000004,Swimmer_598,56.340459171175205,521.9219219219219,598,40.300000000000004,Swimmer_598,62.128701209103184,521.9219219219219,598,40.300000000000004
Swimmer_599,23.183522953818922,521.1211211211211,599,40.2,Swimmer_599,56.348850145749545,521.1211211211211,599,40.2,Swimmer_599,62.149175473901,521.1211211211211,599,40.2
Swimmer_600,23.19041550098067,520.3203203203202,600,40.1,Swimmer_600,56.35956048364555,520.3203203203202,600,40.1,Swimmer_600,62.15545322683292,520.3203203203202,600,40.1
Swimmer_601,23.199710186817533,519.5195195195195,601,40.0,Swimmer_601,56.36114329718061,519.5195195195195,601,40.0,Swimmer_601,62.156252497354295,519.5195195195195,601,40.0
Swimmer_602,23.20586591368161,518.7187187187187,602,39.900000000000006,Swimmer_602,56.373036862599406,518.7187187187187,602,39.900000000000006,Swimmer_602,62.159079321940574,518.7187187187187,602,39.900000000000006
Swimmer_603,23.207611947992124,517.9179179179179,603,39.800000000000004,Swimmer_603,56.38290198811875,517.9179179179179,603,39.800000000000004,Swimmer_603,62.184613279443,517.9179179179179,603,39.800000000000004
Swimmer_604,23.209945142235142,517.117117117117,604,39.7,Swimmer_604,56.402596131733965,517.117117117117,604,39.7,Swimmer_604,62.194533590006365,517.117117117117,604,39.7
Swimmer_605,23.210439916134284,516.3163163163163,605,39.6,Swimmer_605,56.413873267489706,516.3163163163163,605,39.6,Swimmer_605,62.19705291450623,516.3163163163163,605,39.6
Swimmer_606,23.21615610472427,515.5155155155155,606,39.5,Swimmer_606,56.445072856586734,515.5155155155155,606,39.5,Swimmer_606,62.20622380502201,515.5155155155155,606,39.5
Swimmer_607,23.218828244117816,514.7147147147147,607,39.4,Swimmer_607,56.44841148870446,514.7147147147147,607,39.4,Swimmer_607,62.25574820659332,514.7147147147147,607,39.4
Swimmer_608,23.222524226337853,513.9139139139138,608,39.300000000000004,Swimmer_608,56.45736259543872,513.9139139139138,608,39.300000000000004,Swimmer_608,62.2935618453563,513.9139139139138,608,39.300000000000004
Swimmer_609,23.230533502698606,513.1131131131131,609,39.2,Swimmer_609,56.469883675912826,513.1131131131131,609,39.2,Swimmer_609,62.441379165811874,513.1131131131131,609,39.2
Swimmer_610,23.234409000190777,512.3123123123123,610,39.1,Swimmer_610,56.50047374063058,512.3123123123123,610,39.1,Swimmer_610,62.576956784283354,512.3123123123123,610,39.1
Swimmer_611,23.248349467265996,511.51151151151146,611,39.0,Swimmer_611,56.54306209066053,511.51151151151146,611,39.0,Swimmer_611,62.602080789454945,511.51151151151146,611,39.0
Swimmer_612,23.248777673865728,510.71071071071066,612,38.9,Swimmer_612,56.58608901296695,510.71071071071066,612,38.9,Swimmer_612,62.63889270733138,510.71071071071066,612,38.9
Swimmer_613,23.259161232461985,509.90990990990986,613,38.800000000000004,Swimmer_613,56.647020594855746,509.90990990990986,613,38.800000000000004,Swimmer_613,62.643968233555746,509.90990990990986,613,38.800000000000004
Swimmer_614,23.262324531220642,509.10910910910906,614,38.7,Swimmer_614,56.67880906131475,509.10910910910906,614,38.7,Swimmer_614,62.66806253500092,509.10910910910906,614,38.7
Swimmer_615,23.262528662200076,508.30830830830826,615,38.6,Swimmer_615,56.68651074897279,508.30830830830826,615,38.6,Swimmer_615,62.66813972915107,508.30830830830826,615,38.6
Swimmer_616,23.264306437772785,507.50750750750746,616,38.5,Swimmer_616,56.695022105080696,507.50750750750746,616,38.5,Swimmer_616,62.713024249219835,507.50750750750746,616,38.5
Swimmer_617,23.279353115117505,506.70670670670665,617,38.4,Swimmer_617,56.753817646164556,506.70670670670665,617,38.4,Swimmer_617,62.71811643527347,506.70670670670665,617,38.4
Swimmer_618,23.281429774181802,505.90590590590585,618,38.3,Swimmer_618,56.843539941588794,505.90590590590585,618,38.3,Swimmer_618,62.734116335826954,505.90590590590585,618,38.3
Swimmer_619,23.290339756730543,505.10510510510505,619,38.2,Swimmer_619,56.871320785310516,505.10510510510505,619,38.2,Swimmer_619,62.76174955830641,505.10510510510505,619,38.2
Swimmer_620,23.291191737675213,504.30430430430425,620,38.1,Swimmer_620,56.879372758865664,504.30430430430425,620,38.1,Swimmer_620,62.803849252420434,504.30430430430425,620,38.1
Swimmer_621,23.297320332684066,503.50350350350345,621,38.0,Swimmer_621,56.88305490780688,503.50350350350345,621,38.0,Swimmer_621,62.83544666756195,503.50350350350345,621,38.0
Swimmer_622,23.30949899396261,502.70270270270265,622,37.9,Swimmer_622,56.938672316546985,502.70270270270265,622,37.9,Swimmer_622,62.94380172752389,502.70270270270265,622,37.9
Swimmer_623,23.314187477115585,501.90190190190185,623,37.8,Swimmer_623,56.96358806730533,501.90190190190185,623,37.8,Swimmer_623,62.96469391886026,501.90190190190185,623,37.8
Swimmer_624,23.321992361042465,501.10110110110105,624,37.7,Swimmer_624,56.96498802049164,501.10110110110105,624,37.7,Swimmer_624,63.02853368959801,501.10110110110105,624,37.7
Swimmer_625,23.327565853353203,500.30030030030025,625,37.6,Swimmer_625,56.975472087747164,500.30030030030025,625,37.6,Swimmer_625,63.042154058911585,500.30030030030025,625,37.6
Swimmer_626,23.33516715417217,499.49949949949945,626,37.5,Swimmer_626,57.01448766647303,499.49949949949945,626,37.5,Swimmer_626,63.053700527058005,499.49949949949945,626,37.5
Swimmer_627,23.335889257818877,498.69869869869865,627,37.4,Swimmer_627,57.030636247806456,498.69869869869865,627,37.4,Swimmer_627,63.06436380196549,498.69869869869865,627,37.4
Swimmer_628,23.34036225321159,497.89789789789785,628,37.3,Swimmer_628,57.066959321401306,497.89789789789785,628,37.3,Swimmer_628,63.08518491253846,497.89789789789785,628,37.3
Swimmer_629,23.346111583661386,497.09709709709705,629,37.2,Swimmer_629,57.08332581653413,497.09709709709705,629,37.2,Swimmer_629,63.13066104889487,497.09709709709705,629,37.2
Swimmer_630,23.348918798758813,496.29629629629625,630,37.1,Swimmer_630,57.09165724745529,496.29629629629625,630,37.1,Swimmer_630,63.13202160606703,496.29629629629625,630,37.1
Swimmer_631,23.362954975440534,495.49549549549545,631,37.0,Swimmer_631,57.093454023729684,495.49549549549545,631,37.0,Swimmer_631,63.13309182886031,495.49549549549545,631,37.0
Swimmer_632,23.372529893632823,494.69469469469465,632,36.9,Swimmer_632,57.09678152414537,494.69469469469465,632,36.9,Swimmer_632,63.137475261765545,494.69469469469465,632,36.9
Swimmer_633,23.373276865418713,493.89389389389385,633,36.8,Swimmer_633,57.10594641338729,493.89389389389385,633,36.8,Swimmer_633,63.17136461971618,493.89389389389385,633,36.8
Swimmer_634,23.374311685720123,493.09309309309305,634,36.7,Swimmer_634,57.11896775328603,493.09309309309305,634,36.7,Swimmer_634,63.17221171365314,493.09309309309305,634,36.7
Swimmer_635,23.37612620075509,492.29229229229225,635,36.6,Swimmer_635,57.129358042797364,492.29229229229225,635,36.6,Swimmer_635,63.190884083206534,492.29229229229225,635,36.6
Swimmer_636,23.387645934755596,491.49149149149144,636,36.5,Swimmer_636,57.13591521349274,491.49149149149144,636,36.5,Swimmer_636,63.203210463194644,491.49149149149144,636,36.5
Swimmer_637,23.393380434205618,490.69069069069064,637,36.4,Swimmer_637,57.142737092641,490.69069069069064,637,36.4,Swimmer_637,63.239449614032466,490.69069069069064,637,36.4
Swimmer_638,23.398239806492754,489.88988988988984,638,36.3,Swimmer_638,57.2143582068077,489.88988988988984,638,36.3,Swimmer_638,63.25790659590455,489.88988988988984,638,36.3
Swimmer_639,23.401285487320344,489.08908908908904,639,36.199999999999996,Swimmer_639,57.27152204701459,489.08908908908904,639,36.199999999999996,Swimmer_639,63.26195942973018,489.08908908908904,639,36.199999999999996
Swimmer_640,23.401434993828193,488.28828828828824,640,36.1,Swimmer_640,57.27932639603266,488.28828828828824,640,36.1,Swimmer_640,63.27973567785654,488.28828828828824,640,36.1
Swimmer_641,23.401491171747438,487.48748748748744,641,36.0,Swimmer_641,57.291586230977934,487.48748748748744,641,36.0,Swimmer_641,63.280322040482424,487.48748748748744,641,36.0
Swimmer_642,23.41885750258958,486.6866866866867,642,35.9,Swimmer_642,57.3121561601552,486.6866866866867,642,35.9,Swimmer_642,63.29472894410011,486.6866866866867,642,35.9
Swimmer_643,23.42430075255736,485.88588588588584,643,35.8,Swimmer_643,57.33759876422387,485.88588588588584,643,35.8,Swimmer_643,63.29957692605701,485.88588588588584,643,35.8
Swimmer_644,23.425757899330833,485.0850850850851,644,35.699999999999996,Swimmer_644,57.41613642834909,485.0850850850851,644,35.699999999999996,Swimmer_644,63.342591580459434,485.0850850850851,644,35.699999999999996
Swimmer_645,23.432933726505986,484.28428428428424,645,35.6,Swimmer_645,57.48838496362669,484.28428428428424,645,35.6,Swimmer_645,63.34695373416619,484.28428428428424,645,35.6
Swimmer_646,23.443030743924545,483.4834834834835,646,35.5,Swimmer_646,57.50221643524423,483.4834834834835,646,35.5,Swimmer_646,63.36048810391904,483.4834834834835,646,35.5
Swimmer_647,23.444293872530938,482.68268268268264,647,35.4,Swimmer_647,57.50346657462189,482.68268268268264,647,35.4,Swimmer_647,63.36317791133219,482.68268268268264,647,35.4
Swimmer_648,23.450377798740387,481.8818818818819,648,35.3,Swimmer_648,57.55058784084084,481.8818818818819,648,35.3,Swimmer_648,63.387455352856655,481.8818818818819,648,35.3
Swimmer_649,23.4530959520695,481.08108108108104,649,35.199999999999996,Swimmer_649,57.55154478187852,481.08108108108104,649,35.199999999999996,Swimmer_649,63.393899171073556,481.08108108108104,649,35.199999999999996
Swimmer_650,23.456859440691353,480.2802802802803,650,35.099999999999994,Swimmer_650,57.56279951399093,480.2802802802803,650,35.099999999999994,Swimmer_650,63.398199835289155,480.2802802802803,650,35.099999999999994
Swimmer_651,23.461784417058947,479.47947947947944,651,35.0,Swimmer_651,57.585793743496886,479.47947947947944,651,35.0,Swimmer_651,63.42669051819551,479.47947947947944,651,35.0
Swimmer_652,23.47618019598827,478.6786786786787,652,34.9,Swimmer_652,57.587209053036624,478.6786786786787,652,34.9,Swimmer_652,63.45191554176935,478.6786786786787,652,34.9
Swimmer_653,23.47835123496233,477.87787787787784,653,34.8,Swimmer_653,57.589863835703824,477.87787787787784,653,34.8,Swimmer_653,63.47973798886778,477.87787787787784,653,34.8
Swimmer_654,23.480270696765714,477.0770770770771,654,34.699999999999996,Swimmer_654,57.60025991067717,477.0770770770771,654,34.699999999999996,Swimmer_654,63.539070332551056,477.0770770770771,654,34.699999999999996
Swimmer_655,23.48962443980925,476.27627627627623,655,34.599999999999994,Swimmer_655,57.606136049619536,476.27627627627623,655,34.599999999999994,Swimmer_655,63.55744157168754,476.27627627627623,655,34.599999999999994
Swimmer_656,23.496638520657623,475.4754754754755,656,34.5,Swimmer_656,57.607075257664285,475.4754754754755,656,34.5,Swimmer_656,63.56264342602478,475.4754754754755,656,34.5
Swimmer_657,23.49756139800448,474.67467467467463,657,34.4,Swimmer_657,57.612001347055774,474.67467467467463,657,34.4,Swimmer_657,63.56358324375678,474.67467467467463,657,34.4
Swimmer_658,23.50189661570383,473.8738738738739,658,34.3,Swimmer_658,57.621856998077575,473.8738738738739,658,34.3,Swimmer_658,63.60241313000216,473.8738738738739,658,34.3
Swimmer_659,23.510429222455027,473.07307307307303,659,34.199999999999996,Swimmer_659,57.62923914903124,473.07307307307303,659,34.199999999999996,Swimmer_659,63.605302911361456,473.07307307307303,659,34.199999999999996
Swimmer_660,23.52580211073485,472.2722722722723,660,34.099999999999994,Swimmer_660,57.63122315835314,472.2722722722723,660,34.099999999999994,Swimmer_660,63.60721949274573,472.2722722722723,660,34.099999999999994
Swimmer_661,23.531059505529345,471.47147147147143,661,34.0,Swimmer_661,57.64102619167081,471.47147147147143,661,34.0,Swimmer_661,63.66946924306109,471.47147147147143,661,34.0
Swimmer_662,23.53656083252124,470.6706706706707,662,33.9,Swimmer_662,57.647108548032655,470.6706706706707,662,33.9,Swimmer_662,63.68001949026707,470.6706706706707,662,33.9
Swimmer_663,23.54380828359699,469.86986986986983,663,33.8,Swimmer_663,57.670637221408505,469.86986986986983,663,33.8,Swimmer_663,63.71991874365397,469.86986986986983,663,33.8
Swimmer_664,23.547762605123904,469.0690690690691,664,33.699999999999996,Swimmer_664,57.697459143007485,469.0690690690691,664,33.699999999999996,Swimmer_664,63.75993924138287,469.0690690690691,664,33.699999999999996
Swimmer_665,23.569676936866784,468.26826826826823,665,33.599999999999994,Swimmer_665,57.70307692643809,468.26826826826823,665,33.599999999999994,Swimmer_665,63.804843505836445,468.26826826826823,665,33.599999999999994
Swimmer_666,23.571766504455837,467.4674674674675,666,33.5,Swimmer_666,57.711972451607735,467.4674674674675,666,33.5,Swimmer_666,63.857430109803765,467.4674674674675,666,33.5
Swimmer_667,23.592866053467613,466.66666666666663,667,33.4,Swimmer_667,57.73035642885614,466.66666666666663,667,33.4,Swimmer_667,63.88967070584878,466.66666666666663,667,33.4
Swimmer_668,23.599837801031406,465.8658658658659,668,33.3,Swimmer_668,57.73829563836856,465.8658658658659,668,33.3,Swimmer_668,63.906645789640294,465.8658658658659,668,33.3
Swimmer_669,23.601294069768997,465.065065065065,669,33.199999999999996,Swimmer_669,57.75191023312675,465.065065065065,669,33.199999999999996,Swimmer_669,63.9119121456542,465.065065065065,669,33.199999999999996
Swimmer_670,23.604953082392075,464.2642642642643,670,33.099999999999994,Swimmer_670,57.75921549588392,464.2642642642643,670,33.099999999999994,Swimmer_670,63.92159453130584,464.2642642642643,670,33.099999999999994
Swimmer_671,23.605142300496933,463.4634634634634,671,32.99999999999999,Swimmer_671,57.768993983979,463.4634634634634,671,32.99999999999999,Swimmer_671,63.9439151521329,463.4634634634634,671,32.99999999999999
Swimmer_672,23.606652903872583,462.6626626626627,672,32.9,Swimmer_672,57.77382181986862,462.6626626626627,672,32.9,Swimmer_672,64.0974393224241,462.6626626626627,672,32.9
Swimmer_673,23.611445923164844,461.8618618618618,673,32.8,Swimmer_673,57.77622544786328,461.8618618618618,673,32.8,Swimmer_673,64.18344732693996,461.8618618618618,673,32.8
Swimmer_674,23.645965085774332,461.0610610610611,674,32.699999999999996,Swimmer_674,57.78589682954999,461.0610610610611,674,32.699999999999996,Swimmer_674,64.26760835057324,461.0610610610611,674,32.699999999999996
